Stilling id;Registrert dato;Yrke grovgruppe;Setning;Kategori
1981705;2009-05-06;Helse, pleie og omsorg;Ved pleie og omsorgsavdelingen er følgende stillinger ledige Sykepleiere vernepleiere vikariat x vikariat stilling frem til ;
1981705;2009-05-06;Helse, pleie og omsorg; x vikariat stilling frem til ;
1981705;2009-05-06;Helse, pleie og omsorg;For stillingene kreves autorisasjon som sykepleier vernepleier ;
1981705;2009-05-06;Helse, pleie og omsorg;Turnusarbeid inkludert helgearbeid ;
1981705;2009-05-06;Helse, pleie og omsorg;Lønn etter gjeldende avtaleverk ;
1981705;2009-05-06;Helse, pleie og omsorg;Kunnskaper i samisk språk vil bli tillagt avgjørende vekt for søkere som ellers er kvalifisert ;
1981705;2009-05-06;Helse, pleie og omsorg;Også personer uten kunnskaper i samisk språk oppfordres til å søke ;
1981705;2009-05-06;Helse, pleie og omsorg;Søkerne må også beherske norsk ;
1981705;2009-05-06;Helse, pleie og omsorg;Det vil bli lagt vekt på skikkethet faglig engasjement og gode samarbeidsevner ;
1981705;2009-05-06;Helse, pleie og omsorg;Arbeidstakere ansettes i kommunen på de vilkår som til enhver tid fremgår av gjeldende lover reglement og tariffavtaler ;
1981705;2009-05-06;Helse, pleie og omsorg;Staten tilbyr nedskriving av studielån med pr år ;
1981705;2009-05-06;Helse, pleie og omsorg;Fra bruttolønn trekkes til pensjonsinnskudd ;
1981705;2009-05-06;Helse, pleie og omsorg;Søknad vedlagt CV og bekreftede kopier av vitnemål og attester sendes Kárášjoga gielda Karasjok kommune Ansettelsesutvalget Kárášjohka Karasjok innen Stillingsannonse på jobbnorge no;
2160797;2009-11-09;Undervisning;Utforsk jobbmuligheter på uis no;
1979016;2009-05-05;Ledere; årig vikariat som avdelingsdirektør seksjonsleiar i Forbrukaravdelinga Forbrukarpolitisk seksjon ;
1979016;2009-05-05;Ledere;Barne og likestillingsdepartementet har fire avdelingar med til saman ca ;
1979016;2009-05-05;Ledere;Av desse er tilsette i Forbrukaravdelinga ;
1979016;2009-05-05;Ledere;Avdelinga arbeider med å ta hand om interessene til forbrukarane og har ei rekkje spennande arbeidsoppgåver ;
1979016;2009-05-05;Ledere;Målet er å sikre best mogleg likevekt i forholdet mellom dei næringsdrivande og forbrukarane ved kjøp av varer og tenester ;
1979016;2009-05-05;Ledere;Dei viktigaste verkemidla er informasjon og godt regelverk ;
1979016;2009-05-05;Ledere;Den faglege bakgrunnen til medarbeidarane i avdelinga er i hovudsak økonomi juss og samfunnsfag ;
1979016;2009-05-05;Ledere;Departementet har administrativt ansvar bl a ;
1979016;2009-05-05;Ledere;for Forbrukarrådet Forbrukarombodet og Statens institutt for forbruksforskning SIFO ;
1979016;2009-05-05;Ledere;Verksemda omfattar også internasjonalt samarbeid om forbrukarspørsmål ;
1979016;2009-05-05;Ledere;Den statlege arbeidsstyrken skal i størst mogleg grad avspegle mangfaldet i befolkninga ;
1979016;2009-05-05;Ledere;Det er derfor eit personalpolitisk mål å oppnå balansert alders og kjønnssamansetjing og å rekruttere personar med innvandrarbakgrunn ;
1979016;2009-05-05;Ledere;I avdelinga er det ca ;
1979016;2009-05-05;Ledere;halvparten av kvart kjønn men for å oppnå betre kjønnsbalanse i heile departementet oppfordrar vi menn til å søkje ;
1979016;2009-05-05;Ledere;Arbeidsplassen vil om nødvendig bli lagt til rette for medarbeidarar med nedsett funksjonsevne ;
1979016;2009-05-05;Ledere;Lenkje til annonsen;
2178906;2009-11-30;Kontorarbeid;KAASA AS beliggende ved Bislett i Oslo søker vi for snarlig tiltredelse en Prosjektsekretær med interesse for tall ;
2178906;2009-11-30;Kontorarbeid;Dette er et engasjement med mulighet for fast ansettelse ;
2178906;2009-11-30;Kontorarbeid;Arbeidsoppgaver vil være Kontakt med kunder og leverandører direkte og via telefon Utarbeide og vedlikeholde prosjektadministrative rutiner Holde rede på prosjektinformasjon Klargjøring av regnskapsmateriale til regnskapsfører Fakturering scanning og arkivering Forefallende kontoroppgaver Vi søker deg som er Nøyaktig og strukturert Selvstendig og systematisk Glad i å jobbe med tall Fleksibel og vant til å ta i et tak når og der det trengs Har gode data kunnskaper særlig fra Office pakka Excel Vi kan tilby Gode muligheter for rett person Mulighet for fast ansettelse Ta kontakt med i HR Bemanning AS ;
1971035;2009-04-22;Reiseliv og transport;Vi har hatt en enestående utvikling i ;
1971035;2009-04-22;Reiseliv og transport;Som resultat av dette trenger vi en dyktig kjøkkensjef kokk til å videreføre vår filosofi ekte opplevelser sammen ;
1971035;2009-04-22;Reiseliv og transport;Frister et arbeidssted i stemningsfulle og naturlige omgivelser ;
1971035;2009-04-22;Reiseliv og transport;Send en søknad til ved Finnholt Disenå eller på innen april ;
2140463;2009-10-06;Butikk- og salgsarbeid;Vi søker etter en positiv og blid medarbeider som ønsker å bli med på laget ;
2140463;2009-10-06;Butikk- og salgsarbeid;Stillingen er variert og gjelder kveldsvakt også postpunktet ;
2140463;2009-10-06;Butikk- og salgsarbeid;Opplæring vil bli gitt ;
2140463;2009-10-06;Butikk- og salgsarbeid;Vi søker også lørdagshjelp ;
2140463;2009-10-06;Butikk- og salgsarbeid;Søkeren må være over år ;
2140463;2009-10-06;Butikk- og salgsarbeid;For mer info ring tlf ;
2140463;2009-10-06;Butikk- og salgsarbeid;Personlig oppmøte er en fordel ;
2140463;2009-10-06;Butikk- og salgsarbeid;Du kan også legge inn din søknad på Søknadsfrist snarest;
1996249;2009-05-25;Ledere;I Rogaland politidistrikt er det ledig stilling som sko visepolitimester driftsenhetsleder for enhet ;
1996249;2009-05-25;Ledere;ARBEIDS OG ANSVARSOMRÅDEVisepolitimester er politimesterens faste stedfortreder og deltar i politimesterjour hver uke ;
1996249;2009-05-25;Ledere;Vedkommende er også driftsenhetsleder for Felles operativ enhet og har hovedansvaret for driften av de politioperative fellesfunksjonene som tillegges enheten ;
1996249;2009-05-25;Ledere;Han hun er direkte underlagt politimesteren med ressurs og resultatansvar og er med i politidistriktets ledergruppe ;
1996249;2009-05-25;Ledere;Til stillingen ligger direktivmyndighet i politidistriktet innen enhetens arbeids og ansvarsområde ;
1996249;2009-05-25;Ledere;Driftsenhetslederen skal ivareta personal og arbeidsgiveransvaret og sørge for at arbeidet blir utført effektivt og rasjonelt i forhold til de gitte målsettinger ;
1996249;2009-05-25;Ledere;KOMPETANSEKRAVEksamen fra universitet høgskole Politiskolen Politihøgskolen eller annen relevant utdannelseBred bakgrunn fra politiet bred ledererfaring og erfaring fra politioperativt arbeidGrundig kjennskap til politiets planleggings og styringsverktøy mht ;
1996249;2009-05-25;Ledere;mål og resultatstyring HMS arbeid budsjettstyring m v Utdannelse erfaring innen ledelse og økonomistyringPERSONLIGE EGENSKAPERVære samfunnsorientert og ha evne til nytenking og helhetlig tenking for organisasjonens driftEvne til å vise god personalomsorg lede og motivere andreSamarbeide godt på alle nivåer Kunne arbeide målrettet og resultatorientertKunne ivareta medier og publikum på en profesjonell måteStrukturert og analytiskMå kunne sikkerhetsklareresStillingen er plassert i stillingskode visepolitimester ltr ;
1996249;2009-05-25;Ledere; Det er krav om plettfri vandel ;
1996249;2009-05-25;Ledere;For stillingen gjelder vanlige ansettelsesvilkår i staten herunder ansettelse på prøve de første måneder På bakgrunn av personalpolitiske mål om at arbeidsstaben skal gjenspeile befolkningssammensetningen både når det gjelder kjønn og kulturelt mangfold oppfordres spesielt kvinner og personer med minoritetsbakgrunn om å søke stillingen ;
1996249;2009-05-25;Ledere;For nærmere informasjon om stillingen kontakt politimester tlf ;
1996249;2009-05-25;Ledere; Vi ber om at søknaden blir sendt elektronisk via Rogaland politidistrikts internettside innen Elektroniske søknader vil bli bekreftet mottatt innen et døgn ;
1996249;2009-05-25;Ledere;Link til søknadsskjema Send søknad;
2167530;2009-11-13;Butikk- og salgsarbeid;Mye kan læres på skolen salg markedsføring kundepleie og viktigheten av egeninnsats ;
2167530;2009-11-13;Butikk- og salgsarbeid;Men ingenting av dette er spennende før du kobler det med dine personlige egenskaper ;
2167530;2009-11-13;Butikk- og salgsarbeid;Vi i REMA snakker med tusenvis av kunder hver dag og vi liker det ;
2167530;2009-11-13;Butikk- og salgsarbeid;Følelsen av å leve her og nå med mange baller i luften og kunder som går inn og ut hele dagen det gir oss et kick ;
2167530;2009-11-13;Butikk- og salgsarbeid;Er du som oss entusiastisk og opptatt av å gjøre andre fornøyd anbefaler vi deg å bli vår kollega ;
2167530;2009-11-13;Butikk- og salgsarbeid;Da omgås du trivelige kunder og kan spille på hele ditt register ;
2167530;2009-11-13;Butikk- og salgsarbeid;Jobben innebærer å skape gode handleopplevelser for kundene i en ryddig og innbydende butikk med særlig ansvar for frukt og grønt avdelingen ;
2167530;2009-11-13;Butikk- og salgsarbeid;Har du erfaring fra lignende arbeid er det fint ;
2167530;2009-11-13;Butikk- og salgsarbeid;Søk stillingen på;
2061524;2009-07-30;Kontorarbeid;Regnskap salg og ordre Er du relativt nyutdannet innen økonomi regnskap og bokføring og har ambisjoner om å bli best ønsker vi kontakt med deg snarest ;
2061524;2009-07-30;Kontorarbeid;Send oss en enkel CV og søknad til ;
1993364;2009-05-21;Akademiske yrker;tingrett er det ledig fast stilling som konsulent ;
1993364;2009-05-21;Akademiske yrker;Arbeidsoppgavene består i betjening av publikum i skranke klargjøring av rettssaler sekretærfunksjoner m v ;
1993364;2009-05-21;Akademiske yrker;Det kreves utdanning utover videregående skole for eksempel som advokatsekretær advokatassistent eller lignende ;
1993364;2009-05-21;Akademiske yrker;Stillingen lønnes som konsulent i stillingskode ltr ;
1993364;2009-05-21;Akademiske yrker; i Statens lønnsregulativ ;
1993364;2009-05-21;Akademiske yrker;Det er prøvetid på mnd ;
1993364;2009-05-21;Akademiske yrker;Spørsmål om stillingen kan rettes til førstekonsulent tlf ;
1993364;2009-05-21;Akademiske yrker; eller fås ved henvendelse til Søknaden må vedlegges vitnemål og attester ;
1993364;2009-05-21;Akademiske yrker;Ringerike tingrett Postboks Hønefoss;
2117235;2009-09-10;Helse, pleie og omsorg;Utdanningssenteret gir et koordinert tilbud på sykehusnivå ;
2117235;2009-09-10;Helse, pleie og omsorg;Vår ambisjon er å være et senter som tilbyr helsepersonell og studenter muligheter for læring innenfor områder sykehuset definerer som satsningsområder Vi søker derfor etter Operasjonssykepleier som har et engasjement i forhold til operasjonssykepleie som fag og en genuin interesse for veiledning og undervisning ;
2117235;2009-09-10;Helse, pleie og omsorg;Stillingens hovedansvar er veiledning til studenter under videreutdanningi operasjonssykepleie ;
2117235;2009-09-10;Helse, pleie og omsorg;Søker må være strukturert fleksibell ha gode samarbeidsevner samt være motivert for å kombinere studentveiledning og samhandling med høyskole ;
2117235;2009-09-10;Helse, pleie og omsorg;Fullstendig utlysningstekst og elektronisk søknadsskjema finner du her;
2136581;2009-09-30;Undervisning;Me utvidar verksemda vår og har difor stilling ledig ;
2136581;2009-09-30;Undervisning;Senteret har stillingar for idrettspedagogar knytt til fire tverrfaglege team ;
2136581;2009-09-30;Undervisning;Stillinga inneber leiing av ulike idretts og friluftslivsaktivitetar i grupper ;
2136581;2009-09-30;Undervisning;Me ynskjer søkjarar med interesse og erfaring frå idrettsfagleg arbeid gjerne med erfaring frå helsearbeid eller tilsvarande ;
2136581;2009-09-30;Undervisning;Me ynskjer søkjarar med minst årig høgskuleutdanning innan idrettsfag friluftsliv pedagogikk ;
2136581;2009-09-30;Undervisning;Stillinga inneber arbeid i tverrfagleg team ;
2136581;2009-09-30;Undervisning;I tillegg til særfaglege arbeidsoppgåver er det aktuelt med noko undervising vera gruppeleiar i målsettingsprosessar med brukarar og elles bidra aktivt i tverrfagleg samarbeid ;
2136581;2009-09-30;Undervisning;Me ynskjer søkjarar med personlege eigenskapar som samarbeidsevne fleksibilitet og med gode kommunikasjonsevner ;
2136581;2009-09-30;Undervisning;Me kan tilby arbeid i eit positivt og sterkt fagmiljø strukturert intern undervisning og høve til fagleg vidareutvikling løn i tråd med hovudtariffavtale HTA hjelp til å skaffe bustad Nærare opplysningar får du per telefon eller mail ;
2136581;2009-09-30;Undervisning;For meir informasjon om senteret Søknad med CV attester og vitnemål sendast via link på jobbnorge no Dersom du ikkje har høve til dette kan du sende søknad via vanleg post til Attføringssenteret i Rauland AS Rauland ;
2136581;2009-09-30;Undervisning;Søknad kan og sendast via epost til a Vennligst opplys i søknaden hvor du først så jobbutlysningen ;
2052597;2009-07-20;Reiseliv og transport;Lyst på ein ekstra jobb ;
2052597;2009-07-20;Reiseliv og transport;Vi søker etter servitør bartender og kjøkkenhjelp over år ;
2052597;2009-07-20;Reiseliv og transport;Full opplæring vil bli gitt ;
2052597;2009-07-20;Reiseliv og transport;Send søknad snarast ;
1977625;2009-04-30;Serviceyrker og annet arbeid;SKO Politibetjent evt ;
1977625;2009-04-30;Serviceyrker og annet arbeid;SKO Politibetjent Snr ;
1977625;2009-04-30;Serviceyrker og annet arbeid; Annonsetekst Vestfold politidistrikt omfatter Vestfold fylke med unntak av kommunene Sande og Svelvik ;
1977625;2009-04-30;Serviceyrker og annet arbeid;Politidistriktet består av ca ;
1977625;2009-04-30;Serviceyrker og annet arbeid; ansatte og skal betjene ca ;
1977625;2009-04-30;Serviceyrker og annet arbeid;Politidistriktet har pr ;
1977625;2009-04-30;Serviceyrker og annet arbeid;i dag driftsenheter administrativ enhet og funksjonelle driftsenheter Politiets sikkerhetstjeneste Felles operativ enhet og Felles kriminalenhet ;
1977625;2009-04-30;Serviceyrker og annet arbeid;Tjøme lensmannskontor har foruten lensmannen ansatte ;
1977625;2009-04-30;Serviceyrker og annet arbeid;En politiførstebetjent en politibetjent og en konsulent ;
1977625;2009-04-30;Serviceyrker og annet arbeid;Lensmannskontoret har ansvar for sivile gjøremål og primæransvar for polititjenesten i Tjøme kommune og skal betjente ca innbyggere ;
1977625;2009-04-30;Serviceyrker og annet arbeid;Arbeidsområde Ordenstjeneste og øvrige gjøremål ved lensmannskontoret herunder påregne en del etterforskningsoppgaverDen som ansettes må påregne å inngå i helkontinuerlig turnustjenesteKvalifikasjoner Bestått eksamen fra Politiskolen Politihøgskolen God skriftlig og muntlig fremstillingsevneGod kjennskap til BL og PO vil være en fordel ;
1977625;2009-04-30;Serviceyrker og annet arbeid;Variert erfaring fra politiet er en fordel ;
1977625;2009-04-30;Serviceyrker og annet arbeid;Personlige egenskaper Være initiativrik og ha engasjementGode samarbeidsevnerGod publikumskontakt forståelse i forhold til ordenstjeneste vil bli vektlagt For ansettelse som politibetjent er det en forutsetning at kompetansekriteriene for politibetjent er oppfylt ;
1977625;2009-04-30;Serviceyrker og annet arbeid;Dersom det ikke melder seg søkere med nødvendige kvalifikasjoner kan det ansettes politibetjent ;
1977625;2009-04-30;Serviceyrker og annet arbeid;Det er i så fall en forutsetning for ansettelse som politibetjent at den som ansettes fyller kompetansekriteriene for politibetjent ;
1977625;2009-04-30;Serviceyrker og annet arbeid;Dersom det ikke melder seg søkere med nødvendig kvalifikasjoner til politibetjent kan det ansettes politibetjent Tiltredelse lønnsbetingelser generelt for stillingen mv Stillingen er et vikariat med varighet til og er ledig for snarlig tiltredelse Vikariatet som politibetjent er plassert i lønnsplan SKO LR alt ;
1977625;2009-04-30;Serviceyrker og annet arbeid; lønnstrinn avhengig av kvalifikasjoner og ansiennitet Eventuelt vikariat som politibetjent er plassert i lønnsplan SKO LR alt ;
1977625;2009-04-30;Serviceyrker og annet arbeid; lønnstrinn avhengig av kvalifikasjoner og ansiennitet Eventuelt vikariat som politibetjent er plassert i lønnsplan SKO LR alt ;
1977625;2009-04-30;Serviceyrker og annet arbeid; lønnstrinn avhengig av kvalifikasjoner og ansiennitet Den statlige arbeidsstyrken skal i størst mulig grad gjenspeile mangfoldet i befolkningen ;
1977625;2009-04-30;Serviceyrker og annet arbeid;Det er derfor et personalpolitisk mål å oppnå en balansert alders og kjønnssammensetning og rekruttere personer med innvandrerbakgrunn ;
1977625;2009-04-30;Serviceyrker og annet arbeid;Personer med innvandrerbakgrunn oppfordres til å søke stillingen ;
1977625;2009-04-30;Serviceyrker og annet arbeid;Søkere som ønsker å bli vurdert i henhold til moderat kvotering må opplyse om sin innvandrerbakgrunn i søknaden ;
1977625;2009-04-30;Serviceyrker og annet arbeid;Vestfold politidistrikt ønsker å være en inkluderende organisasjon ;
1977625;2009-04-30;Serviceyrker og annet arbeid;Vi søker derfor kvinners erfaringsgrunnlag og kompetanse og oppfordrer dem til å søke stillingenEtter at søknadsfristen er gått ut vil det bli satt opp en offentlig søkerliste inneholdende navn alder stilling eller yrkestittel og bosted arbeidskommune for hver søker ;
1977625;2009-04-30;Serviceyrker og annet arbeid;Det kan gjøres unntak fra innsyn for opplysninger om en søker dersom vedkommende selv ber om det ;
1977625;2009-04-30;Serviceyrker og annet arbeid;Vær likevel oppmerksom på at opplysninger om en søker kan bli offentlige selv om søkeren har anmodet om ikke å bli ført opp på søkerlisten ;
1977625;2009-04-30;Serviceyrker og annet arbeid;Dersom anmodning ikke blir tatt til følge vil søkeren bli varslet om dette Søkerne kan innkalles til intervju Ytterligere informasjon om vikariatene arbeidsmiljø arbeidsstedets fysiske beskaffenhet helsetjeneste m v ;
1977625;2009-04-30;Serviceyrker og annet arbeid;kan gis av lensmann på telefon Søknaden kan sendes elektronisk til Vestfold politidistrikt ved å benytte send søknadlink nedenfor ;
2133640;2009-09-28;Ingeniør- og ikt-fag;UpSource søker på vegne av kunde et av Norges ledende konsulentselskaper innen IT sektoren en erfaren og dyktig fagperson innen brukergrensesnitt ;
2133640;2009-09-28;Ingeniør- og ikt-fag;Aktuell rolle vil ha hovedvekt på rådgiverfunksjon innen teknologier verktøy og standarder innen brukergrensesnitt og opplevelse mot selskapets kunder og konsulenter samt ansvarsoppgaver innen utvikling og design av brukergrensesnitt ;
2133640;2009-09-28;Ingeniør- og ikt-fag;Aktuelle kandidater har typisk gode relasjonelle egenskaper er faglig dyktige og har interesse for videreutvikling av egen kompetanse ;
2133640;2009-09-28;Ingeniør- og ikt-fag;Videre bør man kunne håndtere ulike omgivelser og være utpreget løsningsorientert ;
2133640;2009-09-28;Ingeniør- og ikt-fag;Dersom man har erfaring i konsulentrollen vil dette være en fordel men ikke en forutsetning ;
2133640;2009-09-28;Ingeniør- og ikt-fag;Relevant faglig bakgrunn Høyere relevant utdanning primært bachelor eller master nivå Erfaring med utvikling av prototyper brukergrensesnitt og standarder og krav til tilgjengelighet God kompetanse på HTML CSS Fordel med kompetanse og erfaring innen visuell design samt kunnskap innen Ajax og Javascript Relevant domeneerfaring vil være innen bank og finanssektoren olje og gassektoren eller offentlig administrasjon men også kandidater fra andre fagområder oppfordres til å søke Du tilbys For riktig kandidat vil det foreligge mulighet til å inneha en sentral stilling i et ledende fagmiljø ;
2133640;2009-09-28;Ingeniør- og ikt-fag;Prosjektene vil i stor grad være knyttet til nyere teknologi og prosjektmetodikk ;
2133640;2009-09-28;Ingeniør- og ikt-fag;Det vil foreligge særs gode muligheter for videre faglig og personlig utvikling bl a ;
2133640;2009-09-28;Ingeniør- og ikt-fag;gjennom kurs og sertifiseringer ;
2133640;2009-09-28;Ingeniør- og ikt-fag;Dersom du har spørsmål vedrørende rollene kan du kontakte rekrutteringsrådgiver Håvard W Breistein på telefon eller mail klikk her ;
1993398;2009-05-21;Industriarbeid;Produksjonsmedarbeidere Ordretilgangen øker og vi har nå behov for dyktige produksjonsarbeidere ;
1993398;2009-05-21;Industriarbeid;Arbeidsoppgaver Generelle arbeidsoppgaver innen produksjon ;
1993398;2009-05-21;Industriarbeid; Du må kunne jobbe skift Betjening av maskiner Selvstendige oppgaver og teamjobbing Det er en fordel om du har truckførerbevis ;
1993398;2009-05-21;Industriarbeid;Ellers er det en fordel med litt erfaring ;
1993398;2009-05-21;Industriarbeid;Det er viktig at du kan jobbe selvstendig og at du er pålitelig ;
1993398;2009-05-21;Industriarbeid;At du har gode norskkunskaper er en forutsetning ;
1993398;2009-05-21;Industriarbeid;Vi kan tilby et sosialt miljø med gode kolleger ;
1993398;2009-05-21;Industriarbeid;Det er muligheter for fast ansettelse ;
1993398;2009-05-21;Industriarbeid;Hvis dette er noe for deg ta kontakt med tlf eller tlf eller benytt linken nedenfor ;
1993398;2009-05-21;Industriarbeid;Link til søknadsskjema Send søknad;
2137088;2009-10-01;Meglere og konsulenter;Som assisterende butikksjef er du butikksjefens høyre hånd og stedfortreder ;
2137088;2009-10-01;Meglere og konsulenter;Oppføling av rutiner og varebestillinger vil være sentrale arbeidsområder ;
2137088;2009-10-01;Meglere og konsulenter;Erfaring fra eller kunnskap til butikkdrift og dagligvarehandel vil være en fordel ;
2137088;2009-10-01;Meglere og konsulenter;Du må være strukturert og ha ordenssans ;
2137088;2009-10-01;Meglere og konsulenter;Vi tilbyr konkurransedyktige lønnsvilkår og gode karriere og utviklingsmuligheter i en ung og dynamisk organisasjon ;
2137088;2009-10-01;Meglere og konsulenter;KIWI er blant landets mest ekspansive lavpriskjeder ;
2137088;2009-10-01;Meglere og konsulenter;Ønsker du ytterligere opplysninger vedrørende stillingen ta kontakt med butikksjef på tlf ;
2137088;2009-10-01;Meglere og konsulenter;Skriftlig søknad bes sendt snarest fortrinnsvis via eventuelt til KIWI Måløy Selstadgården Måløy ;
1988707;2009-05-15;Akademiske yrker;Til stilling for trainee på Høylandet søker vi etter person med utdanning innen fagområdet økonomi og IT med fordypning innen markedsføring salg og profilering ;
1988707;2009-05-15;Akademiske yrker;Stillingen vil alternere mellom bedriftene AS og ;
1897227;2009-02-10;Barne- og ungdomsarbeid;Søkjarar bør ha fullført grunnkurs VG og VK VG innan aktuelt fagområde før endeleg tilsetting som lærling ;
1897227;2009-02-10;Barne- og ungdomsarbeid;Lærlingane vert tilsette på dei vilkår som går fram av gjeldande lover reglement og tariffavtalar ;
1897227;2009-02-10;Barne- og ungdomsarbeid;Arbeidstida er heiltid ;
1897227;2009-02-10;Barne- og ungdomsarbeid;I nokre fag må ein til tider arbeida turnus ;
1897227;2009-02-10;Barne- og ungdomsarbeid;Har du spørsmål om læreplass ta kontakt ;
1897227;2009-02-10;Barne- og ungdomsarbeid;Søknad med CV vitnemål sender du til Finnøy kommune Finnøy ;
1897227;2009-02-10;Barne- og ungdomsarbeid;Epost innan mars ;
1897227;2009-02-10;Barne- og ungdomsarbeid;Merk referanse nr ;
1897227;2009-02-10;Barne- og ungdomsarbeid;Legg ved Kopi av vitnemål frå grunnkurs VG kopi av teminkarakterane ev ;
1897227;2009-02-10;Barne- og ungdomsarbeid;vitnemål frå VK VG kopi av eventuelle attestar;
1950149;2009-04-03;Ingeniør- og ikt-fag;Eiendom søker landskapsarkitekt med særlig ansvar for prosjekt byggeledelseledelse og kvalitetssikring av investeringsprosjekter ;
1950149;2009-04-03;Ingeniør- og ikt-fag;Dette omfatter blant annet planlegging av prosjektering kontrahering av entrepenører økonomioppfølging kontraktsoppfølging generell prosjektledelse i byggefasen ;
1950149;2009-04-03;Ingeniør- og ikt-fag;Medarbeideren vil også delta i faggruppens generelle arbeid med forvaltning av kommunens uterom ;
1950149;2009-04-03;Ingeniør- og ikt-fag;Noe prosjektering kan også bli aktuelt ;
1950149;2009-04-03;Ingeniør- og ikt-fag;Stillingen inngår i faggruppe Park og oppgavene fordrer god koordinering og nært samarbeid innenfor de øvrige faggruppene i Eiendom samt med andre kommunale enheter ;
1950149;2009-04-03;Ingeniør- og ikt-fag;Endelig definering av arbeidsoppgavene vil bli sett i sammenheng med faggruppens samlede kompetanse ;
1950149;2009-04-03;Ingeniør- og ikt-fag;er i kontinuerlig utvikling kan det skje endringer og tilpasninger i organisering og av arbeidsoppgaver ;
1950149;2009-04-03;Ingeniør- og ikt-fag;Det stilles krav om utdannelse som landskapsarkitekt eller tilsvarende ;
1950149;2009-04-03;Ingeniør- og ikt-fag;I tillegg vil følgende bli vektlagt i vurdering av søkerne Personlig egnethet for stillingen Erfaring med prosjekterings og byggeprosesser fortrinnsvis uteromsprosjekter Gode samarbeidsevner God skriftlig og muntlig fremstillingsevne Skriftlig søknad med CV samt kopier av attester og vitnemål sendes Eiendom Rådhuset Tromsø ;
1950149;2009-04-03;Ingeniør- og ikt-fag;Eventuelt kan søknaden sendes elektronisk til a;
1982791;2009-05-07;Ingen yrkesbakgrunn eller uoppgitt;SOMMARJOBB FOR UNGDOM Kommunen vil også i sommar engasjera nokre ungdommar mellom og år til ulike arbeidsoppgåver d v s ;
1982791;2009-05-07;Ingen yrkesbakgrunn eller uoppgitt;aktuelle kandidatar må ha fylt år pr ;
1982791;2009-05-07;Ingen yrkesbakgrunn eller uoppgitt; eller fylla år etter ;
1982791;2009-05-07;Ingen yrkesbakgrunn eller uoppgitt;Arbeidsperioden for den enkelte vert om lag veker ;
1982791;2009-05-07;Ingen yrkesbakgrunn eller uoppgitt;I søknaden bør du fortelja litt om deg sjølv kva arbeid du kan tenkja deg kva arbeidserfaring du evt ;
1982791;2009-05-07;Ingen yrkesbakgrunn eller uoppgitt;har og i kva tidsrom du kan tenkja deg å arbeida ;
1982791;2009-05-07;Ingen yrkesbakgrunn eller uoppgitt;Tildeling av sommarjobb vil skje etter loddtrekking mellom dei aktuelle søkjarane som ikkje tidlegare har hatt slik jobb i kommunen ;
1982791;2009-05-07;Ingen yrkesbakgrunn eller uoppgitt;Norveig R Gjerde tlf ;
1982791;2009-05-07;Ingen yrkesbakgrunn eller uoppgitt;Skriftleg søknad vert å senda til Samnanger kommune TYSSE innan ;
1967190;2009-04-21;Serviceyrker og annet arbeid;Salong søker nye frisører til vår nyoppussede salong i Prinsdal ;
1967190;2009-04-21;Serviceyrker og annet arbeid;Er du pålitelig kreativ serviceinnstilt og vil være med å utvikle salongen ;
1967190;2009-04-21;Serviceyrker og annet arbeid;Da er du den rette personen for oss ;
1967190;2009-04-21;Serviceyrker og annet arbeid; Normale arbeidstider ingen senterjobbing med sene kvelder ;
1967190;2009-04-21;Serviceyrker og annet arbeid;Vi tilbyr gode lønnsbetingelser ;
1967190;2009-04-21;Serviceyrker og annet arbeid;Ta kontakt så fort som mulig for en prat ;
1972371;2009-04-24;Industriarbeid;For vår kunde et internasjonalt oljeserviceselskap søker vi en teknisk tegner ingeniør til en langvarig oppdrag med gode muligheter på sikt ;
1972371;2009-04-24;Industriarbeid;Arbeidsoppgaver Arbeide mot de ulike avdelingene til Easywell Arbeidet omfatter teknisk tegnestøtte mot produksjon forskning og utvikling og bedriftsutvikling ;
1972371;2009-04-24;Industriarbeid; Solid Works D tegneprogram som verktøy PDM Matrix ;
1972371;2009-04-24;Industriarbeid;Vedlikehold av tegningsarkiv database Ønskede kvalifikasjoner Teknisk tegning eller tilsvarende utdannelse teknisk fagskole eller ingeniør ;
1972371;2009-04-24;Industriarbeid;Manglende utdanning kan erstattes med erfaring ;
1972371;2009-04-24;Industriarbeid; Mekanisk eller teknisk bakgrunn vil være en fordel Erfaring med DAK Gode IT kunnskaper Gode muntlig såvel som skriftlig engelsk egenskaper ;
1972371;2009-04-24;Industriarbeid;Personlige egenskaper Strukturert og detaljfokusert ;
1972371;2009-04-24;Industriarbeid; Teknisk forståelse Nøyaktig Interesse for D modellering Vi tilbyr Er ryddig arbeidsforhold landt oppdrag med gode muligheter på sikt Har du erfaring fra teknisk tegning ;
1972371;2009-04-24;Industriarbeid;Fullstendig utlysning og link til søknadsskjema finner du her ;
1883919;2009-01-26;Ingen yrkesbakgrunn eller uoppgitt;UTLYSING AV STILLING SOM FERIEVIKAR SOMMAREN Sula kommune v eining for prosjektering bygg og drift har behov for ferievikarar sommaren ;
1883919;2009-01-26;Ingen yrkesbakgrunn eller uoppgitt;Arbeidet omfattar grasklipping av friareal og vedlikehald i høve kommunale eigedomar ;
1883919;2009-01-26;Ingen yrkesbakgrunn eller uoppgitt;Mindre malingsarbeid og anna nødvendig vedlikehald kan også verte aktuelt ;
